	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
40	5	4	2069.0	1495.0	380	0.0856415501571	0.302353938041	0.084994568897	0.298256302909	0.0034451909748	0.000966084331486	0.0218860814219	0.0345822913868	136.888630668	126.937593985	94.9693552062	54.6726012383	55.6958655489	50.7153479278	142.0	131.0	97.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C05
41	6	4	2456.0	1492.0	380	0.0776671581255	0.271787876909	0.0757839755984	0.300793510419	0.00499492837393	0.00213863251336	0.00985439523645	0.0488629866149	135.618254632	126.564291689	95.1357818163	55.1158852689	56.1082604912	51.1393839634	143.0	132.0	98.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C06
42	7	4	2843.0	1490.0	380	0.0652039357698	0.216394210566	0.0613877762548	0.306099440164	0.00701863527225	0.00488765295894	0.00908938760246	0.0453978685735	136.724372851	127.803037056	96.7046988412	55.6849466808	56.6749773624	51.8376161549	144.0	133.0	100.0	56.0	57.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C07
43	8	4	3230.0	1488.0	380	0.0705947444318	0.221657332204	0.0643843324839	0.31483668262	0.0078614131442	0.00857392208329	0.0117185541963	0.0404654142642	138.674229239	129.487785927	98.0879848334	56.4552108687	57.4873213258	52.5888923308	146.0	135.0	101.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C08
44	9	4	3628.0	1491.0	380	0.0616226149167	0.177320354641	0.0529107879406	0.322789623317	0.0104491849236	0.00998176976826	0.0148441970864	0.0321573976481	141.036480186	131.31958042	100.182789433	57.2798419039	57.9781696687	53.7380025289	149.0	137.0	104.0	57.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C09
45	10	4	4005.0	1483.0	380	0.061454357687	0.173827680989	0.0512463098027	0.323236675918	0.0116706942551	0.0124954907107	0.013524747989	0.0333560667121	140.255459121	130.21408473	99.9157848849	57.925130078	58.3213678207	54.2292125275	149.0	137.0	104.0	58.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C10
46	11	4	4392.0	1481.0	380	0.120966994272	0.361068055469	0.113645938663	0.346766087682	0.0113507790618	0.00998176976826	0.0123731201963	0.0502614338562	146.835002766	135.208307099	101.542041097	57.9184672446	58.0169275887	53.8065834304	157.0	143.0	106.0	58.0	58.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C11
47	12	4	4827.0	1498.0	380	0.0330011385864	0.088253732063	0.0227260814899	0.29915040811	0.0164763862061	0.00998176976826	0.0264732188979	0.0169880339761	129.876122083	120.398797908	94.2390133479	57.9253796751	57.7739176426	54.6178163959	142.0	131.0	101.0	58.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R04C12
48	1	5	522.0	1891.0	380	0.123042472126	0.452022237378	0.13050250733	0.308444506609	0.00424324258688	-0.0146770616598	0.0288618521014	0.0368211847535	140.243126676	128.224381248	96.5422915143	51.6691432522	51.5741781382	47.2896976554	146.0	133.0	100.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C01
49	2	5	909.0	1889.0	380	0.108363121993	0.378076756154	0.114466556129	0.320209212491	0.00398832435591	-0.0107554930324	0.0251751668114	0.0360565165575	143.265369338	132.015451332	100.52682118	52.3238737691	52.6860620964	48.3471239159	149.0	137.0	103.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C02
50	3	5	1296.0	1886.0	380	0.109091283041	0.368480514739	0.111861198483	0.31931510729	0.00378652859302	-0.00570450474155	0.0256209479635	0.0352849594588	143.114659089	132.430181907	100.607751126	53.6152260232	54.1471659831	49.5776463915	148.0	137.0	103.0	53.0	54.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C03
51	4	5	1684.0	1884.0	380	0.108262123107	0.36316228188	0.109990592988	0.31931510729	0.00380694882687	-0.00291235577747	0.0248517113991	0.0355674044681	142.805413813	132.375818047	100.121194302	53.8873804682	54.6845766085	49.8365713297	148.0	137.0	103.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C04
52	5	5	2071.0	1882.0	380	0.107635195977	0.359972719945	0.108748829252	0.319271963812	0.00385853217431	-0.00178293611409	0.0242002966749	0.0358842939908	142.44214797	132.352795958	99.4790638037	53.9866856103	55.0461536806	49.8933664848	148.0	137.0	102.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C05
53	6	5	2458.0	1880.0	380	0.12442680178	0.408071038364	0.125127606193	0.324197441083	0.00416607833664	-0.00178293611409	0.0220138574731	0.0400589690068	143.684769397	133.567188872	100.097390101	54.1788769276	55.1532499273	50.0816176898	149.0	138.0	103.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C06
54	7	5	2845.0	1877.0	380	0.103349875219	0.334091112627	0.102751970935	0.330632760572	0.00545253699917	0.000966084331486	0.0184776657049	0.0395629680148	143.748273089	133.853310514	100.526218117	54.6747703385	55.6780083589	50.735620293	151.0	140.0	104.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C07
55	8	5	3232.0	1875.0	380	0.124613248634	0.393342564463	0.12241737381	0.338475897827	0.00664685746798	0.00213863251336	0.014664096929	0.0481878741535	144.867315843	134.740989177	101.221969246	55.398544224	56.3911745001	51.2532505138	153.0	142.0	105.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C08
56	9	5	3620.0	1873.0	380	0.116580643929	0.352291593472	0.112018230191	0.346875891125	0.0088350540074	0.00606020114081	0.0196619103212	0.0393838565455	147.02958603	136.292731575	102.652378811	56.4122333071	57.1114632746	52.5453085448	156.0	144.0	107.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C09
57	10	5	4007.0	1871.0	380	0.0947407910503	0.271966988378	0.0881484441401	0.35859745353	0.0105660173435	0.00885235010489	0.0211692680572	0.0333491778095	148.892170521	137.768003242	103.914638162	57.0542192616	57.5066993433	53.3248519142	159.0	147.0	109.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C10
58	11	5	4394.0	1868.0	380	0.0501799437385	0.139624279249	0.0431774586085	0.342844519055	0.0146755678899	0.00857392208329	0.0239214010421	0.0224784894014	144.540063154	133.7872015	102.555851589	56.9071605294	57.1024476952	53.7428358675	155.0	142.0	107.0	57.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C11
59	12	5	4781.0	1866.0	380	0.0629275347248	0.187495263879	0.0570447459563	0.346319035082	0.0144765722249	0.00606020114081	0.0228010645116	0.0266807200281	143.799059411	132.394863504	100.49788735	56.7690514142	56.8393135725	53.4500525673	156.0	143.0	107.0	57.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R05C12
60	1	6	490.0	2271.0	380	0.0989259655747	0.40862903948	0.108186441102	0.280824901638	0.00310317368602	-0.0174692106239	0.0299116168294	0.0343894021121	134.299593708	122.061618086	90.2836623565	51.2412515726	51.0155165183	46.7129560598	139.0	126.0	93.0	51.0	51.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C01
61	2	6	911.0	2276.0	380	0.0776725413503	0.314850407479	0.0849100004242	0.28256999848	0.00274206896473	-0.011033921054	0.0256492460176	0.0325982874188	134.616226151	123.585747418	92.6306012603	52.1283268146	52.4931880109	48.176578823	139.0	127.0	94.0	52.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C02
62	3	6	1299.0	2274.0	380	0.0837105112508	0.3428055745	0.0868669191751	0.280099421016	0.0066821329114	-0.00570450474155	0.0287345496387	0.0321367309401	129.451529279	119.640167196	90.0688879064	53.5071436808	54.0292665542	49.5360223902	138.0	127.0	94.0	53.0	54.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C03
63	4	6	1686.0	2271.0	380	0.079040727464	0.302533049511	0.0812048757026	0.283530793565	0.00299783642715	-0.00319078379907	0.0260465790123	0.0317096189748	133.828832316	123.484766372	92.3814782767	53.8087905576	54.5520963998	49.8553410045	138.0	127.0	95.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C04
64	5	6	2073.0	2269.0	380	0.0715401995921	0.27532877288	0.0737605163904	0.283699418144	0.00328751904401	-0.00295548429596	0.0208413261653	0.0338176231908	133.17574499	123.632772037	92.1763705057	53.6498089245	54.6848774645	49.6757894937	138.0	128.0	94.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C05
65	6	6	2460.0	2267.0	380	0.0879289735145	0.329999104443	0.0892695836309	0.287620986771	0.0043980908239	-0.00223000367403	0.0106362969333	0.0518252147615	133.645721562	124.421184477	92.7330856105	53.9913837422	54.9264636328	49.9136831932	139.0	129.0	95.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C06
66	7	6	2847.0	2265.0	380	0.0860045821977	0.315098407975	0.0870691826262	0.296358229227	0.0046573349354	-0.00178293611409	0.0154167356047	0.0420636396828	135.515260166	125.776257105	93.8463707914	54.0932599753	55.0319851943	50.101940234	142.0	131.0	97.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C07
67	8	6	3235.0	2262.0	380	0.074073493666	0.262949414788	0.07291823448	0.299707264153	0.00834835992806	0.00169156495342	0.0102163865202	0.0472027610722	135.751034844	125.896882368	94.810610427	54.9928405193	55.7388939257	51.0855118655	143.0	132.0	98.0	55.0	56.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C08
68	9	6	3622.0	2260.0	380	0.00575651307702	0.000344445133335	8.34298831036e-06	0.0240915720144	7.91831966633e-05	0.00561313358087	0.0	0.0	62.16	60.94	56.18	56.1019771072	56.5701428562	53.2523929957	62.0	61.0	56.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C09
69	10	6	4042.0	2234.0	380	0.0446878569449	0.132831821219	0.0391517170013	0.327883725167	0.0132099892385	0.00606020114081	0.0301053216026	0.0195438168654	140.596929779	130.157919303	99.1651799606	56.3172808808	56.7137091969	53.3666298588	151.0	138.0	104.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C10
70	11	6	4385.0	2247.0	380	0.00511761678274	0.0	0.0	0.0	0.0	0.00465235345584	0.0	1.37778053334e-05				56.0691025826	56.2502118338	53.5711038089				56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C11
71	12	6	4784.0	2253.0	380	0.0911617720705	0.3133555156	0.0903366680301	0.322173946138	0.0119231762871	0.000730784828384	0.0195879054536	0.0372138522055	139.667267571	128.300833205	96.7194143382	55.2267090716	55.3487770131	51.6627305014	150.0	137.0	102.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R06C12
72	1	7	492.0	2655.0	380	0.131766932504	0.506093234409	0.140660403504	0.295785695526	0.00360856758952	-0.0188770583089	0.0281964634369	0.0394183010588	137.837296672	125.281467365	93.9051521133	50.7936147065	50.3957682437	45.8282191475	143.0	130.0	97.0	50.0	50.0	46.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C01
73	2	7	886.0	2663.0	380	0.102842702973	0.376705864523	0.110533596448	0.311236685492	0.00357977685329	-0.0135476419964	0.0246207328219	0.0363940727881	141.184408317	129.426659108	98.4257996087	51.8736377904	51.9661354141	47.5862972214	146.0	134.0	101.0	51.0	52.0	48.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C02
74	3	7	1271.0	2659.0	380	0.111266186373	0.38548232652	0.114242257554	0.312366075236	0.00351893691837	-0.00570450474155	0.02509923581	0.0364629618148	141.688153404	130.329753203	99.0315599478	53.6759674454	54.0030716111	49.1384467064	147.0	134.0	102.0	53.0	54.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C03
75	4	7	1688.0	2659.0	380	0.110936005913	0.378924091182	0.112981667455	0.312366075236	0.00358850341229	-0.00319078379907	0.0258501434518	0.0356225156895	141.935714935	130.954149623	99.1991273521	53.9237432894	54.4476352101	49.6647810462	147.0	135.0	102.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C04
76	5	7	2075.0	2656.0	380	0.110936555077	0.37928231412	0.113315462719	0.315393538663	0.00381154069923	-0.00570450474155	0.0245654221746	0.0365594064521	142.083495287	131.199248052	98.8881522785	53.7025659238	54.368296635	49.4482597887	147.0	136.0	102.0	53.0	54.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C05
77	6	7	2463.0	2654.0	380	0.107646584598	0.368494292544	0.10957080881	0.31886805469	0.00438756606179	-0.00295548429596	0.0215962257299	0.0384331879775	141.657718121	130.865080107	98.5593651268	53.9180320716	54.5876295407	49.5107341551	148.0	136.0	102.0	54.0	54.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C06
78	7	7	2850.0	2652.0	380	0.0995848984102	0.335048670097	0.101270818776	0.327115101067	0.00556336211074	-0.00223000367403	0.0190578801106	0.0390118558015	143.205547331	132.066576199	99.2952134222	54.1117430717	54.6772131572	49.6858430458	151.0	138.0	103.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C07
79	8	7	3240.0	2661.0	380	0.100645638757	0.329089769291	0.101032919782	0.334958238322	0.00687911529258	-0.00178293611409	0.0198232642806	0.0379096313748	144.657176948	133.27188043	99.90691005	54.6579936338	55.0761885204	50.578847931	153.0	140.0	104.0	54.0	55.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C08
80	9	7	3624.0	2647.0	380	0.0769358235314	0.245451602014	0.0744120481379	0.3345543292	0.0104336587504	0.00213863251336	0.0196866147	0.0328531768175	143.378024137	132.259696885	99.8767892226	55.6520893628	55.99334435	52.0218659558	153.0	140.0	105.0	55.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C09
81	10	7	4014.0	2664.0	380	0.0641780159665	0.196030614283	0.0610173462238	0.346275891604	0.0125673511685	0.00465235345584	0.022734127769	0.0273213879761	145.765919314	134.223502952	101.621556087	55.8823272353	56.0575896491	52.3992802365	156.0	143.0	107.0	56.0	56.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C10
82	11	7	4420.0	2601.0	380	0.0505845954037	0.172629011925	0.0506840848498	0.327883725167	0.0133568556501	0.000730784828384	0.0233035773338	0.0253236062028	141.944131849	129.658366256	95.6420846802	54.812409452	54.940775341	51.8933406604	153.0	138.0	100.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C11
83	12	7	4806.0	2665.0	380	0.0505965303759	0.19124282693	0.0543422004559	0.323236675918	0.0139410766578	-0.00570450474155	0.02496700085	0.0257507181681	138.868052304	127.062425705	95.9424732538	53.8598551959	53.7269080068	50.5513458262	151.0	137.0	102.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	HIS3	HIS3	K000134_027_078_R07C12
84	1	8	529.0	3052.0	380	0.124854494091	0.509220796219	0.128409100877	0.268099400671	0.00332873794975	-0.0127790178964	0.0351045998661	0.0354365153175	131.010755016	118.720897198	87.9566823144	54.0086325482	52.9723196991	48.2053283176	136.0	123.0	90.0	52.0	52.0	47.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C01
85	2	8	883.0	3057.0	380	0.09806813551	0.381534985292	0.101748237555	0.280993526216	0.00345239960025	-0.009626073369	0.0278501737597	0.0344376244308	134.092716308	122.533240647	92.7073703597	53.7415707809	53.4499259276	49.3374249529	139.0	126.0	95.0	53.0	53.0	49.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C02
86	3	8	1271.0	3056.0	380	0.0957990564636	0.354874931972	0.0967796146801	0.283507247159	0.00287643219534	-0.00291235577747	0.0293672949075	0.0323433980201	135.511375548	124.144543231	94.1855417945	54.7485771034	54.618204534	50.5908037631	139.0	127.0	96.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C03
87	4	8	1690.0	3046.0	380	0.0960558068068	0.355405377477	0.0969188880151	0.286491567108	0.00278578198588	-0.0020182356172	0.0303082133582	0.0318611748335	135.112442093	124.286949274	94.4646934543	54.6460510847	54.7258629903	50.7102276371	139.0	128.0	96.0	54.0	55.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C04
88	5	8	2078.0	3043.0	380	0.0898744369246	0.337570008473	0.0921612786493	0.288279807428	0.00335813338271	-0.0033594083778	0.025984988615	0.0335351781815	135.090486103	124.415880984	94.5613648423	54.0130305016	54.1954991212	50.374421531	140.0	128.0	97.0	54.0	54.0	50.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C05
89	6	8	2465.0	3041.0	380	0.0933799703965	0.336371339409	0.0940657261001	0.29915040811	0.00431050167028	-0.00223000367403	0.0236740524712	0.0350714034761	137.104530188	126.099533055	95.4502129925	54.6791545992	54.8212554369	50.8158159717	143.0	131.0	98.0	54.0	54.0	51.0	K000134_027_078	K000134_027_078_2012-05-08_04-23-07	2012-05-08_04-23-07	K000134_027_078_2012-05-08_04-23-07	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	4.67577546296	RAD52	RAD52	K000134_027_078_R08C06
