Barcode	Row	Column	Col	ScreenID	Treatment	Medium	ORF	Screen.Name	Library.Name	MasterPlate.Number	Timeseries.order	Inoc.Time	TileX	TileY	XOffset	YOffset	Threshold	EdgeLength	EdgePixels	RepQuad	K	r	g	v	objval	tshift	t0	d0	nAUC	nSTP	nr	nr_t	maxslp	maxslp_t	Client	ExptDate	User	PI	Condition	Inoc	Gene	TrtMed	MDP	MDR	MDRMDP	glog_maxslp	DT	AUC	fit
K000343_027_001	16	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	3738	2976	NA	0.136751020408	0.136751020408	1	0.190472404326428	7.2254577709333	9e-04	0.316384952607908	0.000457139707305281	0	0.234039351851852	0.00260722012731	0.314962256227064	0.195249148349262	5.14182956491638	0.237793105605606	0.162128887385149	1.15370902152152	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.72544127818106	8.28025888657777	63.9686537963934	0.13873818078562	2.89846009994975	0.693375604862722	63.9686537963934
K000343_027_001	16	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4086	2978	NA	0.135314285714	0.135314285714	1	0.195400866664205	8.66915650505386	9e-04	0.251829950033231	0.000491438527521864	0	0.234039351851852	0.00339736463042	0.326437014655476	0.200246590472878	4.61077263711474	0.237793105605606	0.166005782435558	1.14620151401401	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.76229614934582	8.97842757219063	69.6932137707956	0.139675204159422	2.67307385475119	0.714473029522268	69.6932137707956
K000343_027_001	16	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	47	2015-02-19_10-01-07	174	174	4432	2974	NA	0.135216326531	0.135216326531	1	0.216760439165893	9.48387313579209	9e-04	0.229073516094011	0.000689889769374984	0	0.234039351851852	0.00359978904745	0.362546418093543	0.224457978207761	4.64345770525121	0.237793105605606	0.19052782251186	1.14244776026026	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.91196075842099	9.45652806682914	74.8196789756589	0.155710758228709	2.53792933626299	0.794518397414823	74.8196789756589
K000347_027_022	1	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	610	342	NA	0.0934204081633	0.0934204081633	2	0.140534749076719	29.3658522121525	0.0011	0.0725182522894	0.000325951354906729	0	-0.0212152777777778	0.00459249266503	0.272504878612824	0.141266799960286	3.50302873521002	-0.0172571066436807	0.122200746528189	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.99727956602407	11.7841478866896	82.4569772105388	0.10626725502018	2.03663431847359	0.545254429010148	82.4569772105388
K000347_027_022	1	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	958	348	NA	0.117289795918	0.117289795918	2	0.176657569179981	9.50964906027139	9e-04	0.336631372172712	0.000541137827259729	0	-0.0212152777777778	0.00355578519591	0.359487276388873	0.180568357601552	4.48374354366621	0.414183546972899	0.223690103352547	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.61681484838084	11.1037698662219	84.575359190043	0.178693355459978	2.16142808155713	0.708693374279835	84.575359190043
K000347_027_022	1	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	1308	352	NA	0.0862040816327	0.0862040816327	2	0.122853854693988	11.1202456519969	0.0011	0.214541647892595	0.000196862950854454	0	-0.0212152777777778	0.00193868960377	0.23731693629098	0.123751545216423	4.49800533962375	-0.0172571066436807	0.113580237785516	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.80329579080388	9.74636654121748	66.3074144654966	0.0975321293261555	2.46245612644505	0.476537529043679	66.3074144654966
K000347_027_022	1	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	1655	354	NA	0.0860734693878	0.0860734693878	2	0.129287136565279	9.62888872833965	0.0011	0.263972366458363	0.00019749994381523	0	-0.0212152777777778	0.00226374567991	0.251819404304463	0.13008228890124	4.08366725873854	-0.0172571066436807	0.121880948969755	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.87693140724669	9.55472600441954	65.7071953474294	0.107039090667819	2.51184596909412	0.503688013155624	65.7071953474294
K000347_027_022	1	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2003	350	NA	0.0939755102041	0.0939755102041	2	0.201806581888947	13.6691822811152	9e-04	0.267170739602458	0.000903145819408782	0	-0.0212152777777778	0.00162968549041	0.442416538007154	0.207629230040893	7.25944277823132	0.414183546972899	0.327014441906526	0.663548328421015	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.80883251169621	14.6136753620701	114.115743282707	0.239732785935448	1.64229732804193	0.842256221563379	114.115743282707
K000347_027_022	1	12	12	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2351	342	NA	0.0881632653061	0.0881632653061	2	0.13478712231639	11.919062418844	9e-04	0.219734170547787	0.000219429041116734	0	-0.0212152777777778	0.00225245795486	0.267051709197358	0.136023387907736	4.78155381255618	0.414183546972899	0.135513691862654	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.2265419499342	11.010142589781	79.5652572998094	0.117201731883824	2.17980828170886	0.531669627133243	79.5652572998094
K000347_027_022	1	14	14	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2699	342	NA	0.0835918367347	0.0835918367347	2	0.120532712129017	9.24080206214895	9e-04	0.289032270534223	0.000201743986413553	0	-0.0212152777777778	0.000381420783157	0.23479224540552	0.121750444998885	8.18036864858485	-0.0172571066436807	0.120692482401194	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.06528402487537	9.74313004294781	68.8379810447225	0.103753829320624	2.46327411152348	0.471488875524523	68.8379810447225
K000347_027_022	1	16	16	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3047	342	NA	0.0813387755102	0.0813387755102	2	0.114118736180853	10.0857978932913	0.00109976361994104	0.245140591316813	0.00016357662875064	0	-0.0212152777777778	0.00250709442859	0.222187110689345	0.115186901551553	4.66638579804446	0.414183546972899	0.106099297578072	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.69719839631912	9.46154374620179	63.3658356037658	0.0926489392821242	2.53658394906587	0.444609325485378	63.3658356037658
K000347_027_022	1	18	18	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3396	342	NA	0.0783020408163	0.0783020408163	2	0.103709185620521	9.20917250437607	9e-04	0.269734840126961	0.00015908871425494	0	-0.0212152777777778	0.00231468327956	0.198410545554594	0.104858677203824	4.69896932213665	0.414183546972899	0.0968689287719759	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.84840296389244	9.22060841221258	63.1464419790882	0.0837070192485148	2.60286511768706	0.401136030459387	63.1464419790882
K000347_027_022	1	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3745	356	NA	0.0932571428571	0.0932571428571	2	0.135945422378016	12.297077969242	0.00109987718327634	0.201659336128402	0.000242211849950696	0	-0.0212152777777778	0.00358185049801	0.267242506015395	0.137813681326942	4.43455937006121	0.414183546972899	0.133956024057358	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.94954132721424	10.5250139117265	73.1440191490478	0.112818164060066	2.28028202160002	0.533215235506322	73.1440191490478
K000347_027_022	1	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	4091	360	NA	0.086987755102	0.086987755102	2	0.114868401335042	15.0962189290608	0.00109971609131446	0.126465237288556	0.00019090220408452	0	-0.0212152777777778	0.00254894654151	0.203413308609135	0.116307160176576	4.17488315138215	0.414183546972899	0.0893925685432201	1.03561641502614	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.70670705960625	9.12374969486947	61.1903164886614	0.0759230130712711	2.63049741637431	0.426877173979853	61.1903164886614
K000347_027_022	1	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	4440	342	NA	0.100408163265	0.100408163265	2	0.138523315290289	34.2044526189332	0.0011	0.0458348366518186	0.0004734707729428	0	-0.0212152777777778	0.00208718920088	0.220590000514977	0.143858062245193	4.32985011436848	0.410225375838802	0.0881151506002681	1.03957458616024	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.9764814872289	9.1605430246333	63.908358824318	0.0781092541515327	2.61993202100164	0.4889766596557	63.908358824318
K000347_027_022	2	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YPL127C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	610	526	NA	0.0982530612245	0.0982530612245	2	0.141228337171517	26.1010194674769	0.0011	0.088466497202112	0.000325643238390732	0	-0.0212152777777778	0.00489066960183	0.282999349647791	0.142447792020007	2.95677343389755	-0.0172571066436807	0.133744228887345	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HHO1	27_SDM_rhlk_CTGN	7.00438225743213	12.3651848015383	86.6104810337641	0.114920126977739	1.94093338556609	0.557737777337948	86.6104810337641
K000347_027_022	2	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YMR038C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	958	518	NA	0.000620408163265	0.000620408163265	2	0.001	0	0.001	1	0.000139289286271625	0	-0.0212152777777778	0.000364270476745	0.000886320586635809	7.39936739425975e-06	5.74468565710085	-0.0172571066436807	0.00267808971777346	-0.0172571066436807	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CCS1	27_SDM_rhlk_CTGN	0	0	0	0	25	0	0
K000347_027_022	2	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YCL016C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	1306	518	NA	0.0940734693878	0.0940734693878	2	0.155057006418354	10.1559800208899	0.00109997779192429	0.277723008800831	0.000352627262224389	0	-0.0212152777777778	0.00287991999339	0.311833273899201	0.157483546755074	3.71931168922757	-0.0172571066436807	0.171169204171845	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	DCC1	27_SDM_rhlk_CTGN	7.13918051027693	10.5590839479836	75.3832063278224	0.141625233544244	2.27292444289953	0.615958612346201	75.3832063278224
K000347_027_022	2	8	8	MQFQFA0173	27	SDM_rhlk_CTGN	YIL009C-A	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	1655	518	NA	0.0017306122449	0.0017306122449	2	0.001	0	0.001	1	0.000143892038434676	0	-0.0212152777777778	0.000282164290521	0.00119421898253626	5.7625671370738e-05	7.13365878374894	-0.0172571066436807	0.00458683220754983	-0.0172571066436807	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	EST3	27_SDM_rhlk_CTGN	0	0	0	0	25	0	0
K000347_027_022	2	10	10	MQFQFA0173	27	SDM_rhlk_CTGN	YGL173C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2003	518	NA	0.018906122449	0.018906122449	2	0.0374999999999998	0.451973167109285	9e-04	1.5	0.000107836551953455	0	-0.0212152777777778	0.000376256724369	0.00505572739418924	0.0049772472112966	6.34312904167267	1.29289753874245	0.0046267698777672	-0.0172571066436807	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	XRN1	27_SDM_rhlk_CTGN	5.38082178394092	0.647793474199071	3.48566123746513	0.00552079767163333	25	0.0120989538384161	3.48566123746513
K000347_027_022	2	12	12	MQFQFA0173	27	SDM_rhlk_CTGN	YDR128W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2351	518	NA	0.0853224489796	0.0853224489796	2	0.132161486674736	9.9150405671895	9e-04	0.289558052026015	0.000427334413490394	0	-0.0212152777777778	0.00160054043883	0.264630404323122	0.135408525400936	4.83654900618191	0.532928680995811	0.157883893094277	0.794167975846218	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	MTC5	27_SDM_rhlk_CTGN	7.19816110395029	10.5644483831188	76.0446014360561	0.122259389376948	2.27177029312295	0.525429709515222	76.0446014360561
K000347_027_022	2	14	14	MQFQFA0173	27	SDM_rhlk_CTGN	YDR075W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	2699	518	NA	0.100930612245	0.100930612245	2	0.0765057345502629	39.8633817353752	0.0011	0.0443079105532903	0.000195351827259094	0	-0.0212152777777778	0.000429971613645	0.140071758163325	0.0777442768017569	8.64305070432003	-0.0172571066436807	0.048949998284406	0.790209804712121	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	PPH3	27_SDM_rhlk_CTGN	6.1199924613892	9.0948213841143	55.6602383084608	0.0486376529285729	2.63886435877896	0.286159483073202	55.6602383084608
K000347_027_022	2	16	16	MQFQFA0173	27	SDM_rhlk_CTGN	YOR279C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3047	518	NA	0.0873469387755	0.0873469387755	2	0.0880776771969544	12.3586063408341	0.00109986835502501	0.198398636395396	0.000163836804921179	0	-0.0212152777777778	0.00188485913311	0.177493940080721	0.0890829940026013	4.26144386604044	-0.0172571066436807	0.0838242021447555	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	RFM1	27_SDM_rhlk_CTGN	6.32337366159155	9.80829201503087	62.0214953930449	0.0723759149516011	2.44690920327625	0.347872191869568	62.0214953930449
K000347_027_022	2	18	18	MQFQFA0173	27	SDM_rhlk_CTGN	YGL213C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3396	518	NA	0.0780408163265	0.0780408163265	2	0.112442288965757	9.06653039162612	9e-04	0.315569531588144	0.000336623505761252	0	-0.0212152777777778	0.00204033462115	0.224675778081343	0.115115275853693	4.64813369290162	0.528970509861714	0.12844319029072	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	SKI8	27_SDM_rhlk_CTGN	6.9650440110113	9.88953506190937	68.8810469546382	0.102540503235055	2.42680771641517	0.445891308045402	68.8810469546382
K000347_027_022	2	20	20	MQFQFA0173	27	SDM_rhlk_CTGN	YHR111W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	3744	518	NA	0.0832653061224	0.0832653061224	2	0.0689744009647066	30.9911276923124	9e-04	0.0631156471911505	0.000171361621067833	0	-0.0212152777777778	0.000457331460905	0.130934138173617	0.0699820369754934	7.0784970913973	-0.0172571066436807	0.0583510780723454	0.790209804712121	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	UBA4	27_SDM_rhlk_CTGN	6.25999221031328	9.93706564683088	62.205953542533	0.0481218216184243	2.4151999043756	0.264356116313532	62.205953542533
K000347_027_022	2	22	22	MQFQFA0173	27	SDM_rhlk_CTGN	YLR262C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	4092	518	NA	0.0884244897959	0.0884244897959	2	0.0874269334483901	9.18900948870266	9e-04	0.226418357802553	0.00019413691251955	0	-0.0212152777777778	0.000447099978663	0.154959092061974	0.0886583928060693	6.02141116315735	-0.0172571066436807	0.07453071090055	1.03561641502614	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	YPT6	27_SDM_rhlk_CTGN	6.60200898483802	8.15728698051197	53.8544819372422	0.0602150765929465	2.94215467193159	0.325646508788322	53.8544819372422
K000347_027_022	2	24	24	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	4439	540	NA	0.096	0.096	2	0.144089228025423	34.198933797718	0.0011	0.0518547399482615	0.000410055772667727	0	-0.0212152777777778	0.00260254931953	0.249420708574615	0.149491429842391	3.96675747651898	0.410225375838802	0.105564784530013	1.03561641502614	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	7.03331515105034	10.3081890634434	72.5007423198078	0.0916363287664034	2.32824600444251	0.530909760511339	72.5007423198078
K000347_027_022	3	2	2	MQFQFA0173	27	SDM_rhlk_CTGN	YOR202W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	608	700	NA	0.0917224489796	0.0917224489796	2	0.125284197653659	18.315546744912	0.0011	0.133827810173609	0.000258345196038199	0	-0.0212152777777778	0.000583252721987	0.253940858554821	0.12652178516875	8.716273510192	-0.0172571066436807	0.125399601058132	0.794167975846218	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	HIS3	27_SDM_rhlk_CTGN	6.83155712214972	11.7187028934172	80.0569882138806	0.105955559076028	2.04800823250512	0.498271455842172	80.0569882138806
K000347_027_022	3	4	4	MQFQFA0173	27	SDM_rhlk_CTGN	YLR418C	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	958	696	NA	0.0828408163265	0.0828408163265	2	0.0306756343259047	13.3856614148493	0.0011	0.211081674017241	0.000122065389819832	0	-0.0212152777777778	0.000578481845863	0.0709457569548391	0.0296244750651065	7.51848881860084	-0.0172571066436807	0.0249921156412342	0.782293462443926	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	CDC73	27_SDM_rhlk_CTGN	4.80151774809407	8.98944055647815	43.1629583773665	0.0288852495651674	2.66979906582781	0.125566166412404	43.1629583773665
K000347_027_022	3	6	6	MQFQFA0173	27	SDM_rhlk_CTGN	YPL194W	cdc13-1_RAD57_NATMX	MQ_KAN_V2_384	2	49	2015-02-27_10-21-10	174	174	1306	696	NA	0.0832653061224	0.0832653061224	2	0.118429722693411	5.32688047290532	9e-04	0.984639071861626	0.000340201682077129	0	-0.0212152777777778	0.00111084196276	0.246030996128491	0.120492689558432	5.1438712401497	0.663548328421015	0.182180615145855	0.91291310986913	EMH	NA	EMH	DAL	SDM_rhlk_CTGN	CONC	DDC1	27_SDM_rhlk_CTGN	7.03989048750565	7.59474467772752	53.4661708117681	0.156028399792395	3.1600798997737	0.478604395967707	53.4661708117681
